2023-07-08 17:13:03,2955.9,2955.9,2355.3,2355.3,2348.8,2348.8,3274.3,3274.3,938.4,938.4
2023-07-08 17:13:04,215.7,215.7,4865.7,4865.7,2867.4,2867.4,3715.3,3715.3,2477.8,2477.8
2023-07-08 17:13:05,3589.3,3589.3,2946.3,2946.3,3449.2,3449.2,1437.4,1437.4,2898.3,2898.3
2023-07-08 17:13:06,3893.5,3893.5,864.9,864.9,4999.8,4999.8,4811.6,4811.6,1403.0,1403.0
2023-07-08 17:13:07,3454.3,3454.3,1427.2,1427.2,2653.6,2653.6,2807.0,2807.0,4625.3,4625.3
2023-07-08 17:13:08,3492.7,3492.7,3580.1,3580.1,4807.9,4807.9,1250.0,1250.0,460.1,460.1
2023-07-08 17:13:09,4123.7,4123.7,2107.3,2107.3,1374.5,1374.5,1971.5,1971.5,4997.6,4997.6
2023-07-08 17:13:10,4520.9,4520.9,3995.7,3995.7,2120.2,2120.2,2600.9,2600.9,436.5,436.5
2023-07-08 17:13:11,683.1,683.1,4624.1,4624.1,1201.6,1201.6,1522.2,1522.2,2538.5,2538.5
2023-07-08 17:13:12,384.5,384.5,3430.0,3430.0,667.3,667.3,234.2,234.2,2577.9,2577.9
2023-07-08 17:13:13,4017.1,4017.1,3844.3,3844.3,2334.4,2334.4,3947.6,3947.6,4322.7,4322.7
2023-07-08 17:13:14,3301.8,3301.8,2657.5,2657.5,2649.9,2649.9,3578.6,3578.6,1036.6,1036.6
2023-07-08 17:13:15,3391.7,3391.7,3544.1,3544.1,4168.8,4168.8,3587.6,3587.6,611.5,611.5
2023-07-08 17:13:16,4986.5,4986.5,1621.7,1621.7,4035.8,4035.8,1645.3,1645.3,3755.3,3755.3
2023-07-08 17:13:17,4039.3,4039.3,2622.4,2622.4,2350.7,2350.7,2426.6,2426.6,1921.1,1921.1
2023-07-08 17:13:18,704.4,704.4,2301.7,2301.7,1585.8,1585.8,4294.6,4294.6,662.6,662.6
2023-07-08 17:13:19,2367.1,2367.1,2430.7,2430.7,390.8,390.8,424.7,424.7,3640.8,3640.8
2023-07-08 17:13:20,2840.5,2840.5,337.3,337.3,4935.4,4935.4,256.4,256.4,3899.1,3899.1
2023-07-08 17:13:21,2913.4,2913.4,1160.9,1160.9,3976.7,3976.7,1641.0,1641.0,1368.2,1368.2
2023-07-08 17:13:22,3213.5,3213.5,1076.7,1076.7,2427.4,2427.4,4638.4,4638.4,4481.6,4481.6
2023-07-08 17:13:23,605.6,605.6,3198.8,3198.8,156.7,156.7,155.8,155.8,1385.3,1385.3
2023-07-08 17:13:24,230.0,230.0,716.2,716.2,1347.3,1347.3,2367.9,2367.9,1539.0,1539.0
2023-07-08 17:13:25,727.7,727.7,3034.8,3034.8,4178.0,4178.0,4929.2,4929.2,3781.1,3781.1
2023-07-08 17:13:26,4482.5,4482.5,1313.8,1313.8,76.3,76.3,2786.7,2786.7,96.4,96.4
2023-07-08 17:13:27,1993.0,1993.0,178.3,178.3,369.9,369.9,3048.2,3048.2,3911.0,3911.0
2023-07-08 17:13:28,3020.0,3020.0,3268.2,3268.2,1054.6,1054.6,4604.3,4604.3,2078.0,2078.0
2023-07-08 17:13:29,8.8,8.8,642.5,642.5,2024.3,2024.3,2967.8,2967.8,257.9,257.9
2023-07-08 17:13:30,4311.1,4311.1,1061.1,1061.1,3119.7,3119.7,4076.4,4076.4,1825.5,1825.5
2023-07-08 17:13:31,1195.5,1195.5,915.2,915.2,2958.0,2958.0,4832.8,4832.8,3552.2,3552.2
2023-07-08 17:13:32,4311.2,4311.2,2952.1,2952.1,4080.7,4080.7,3353.5,3353.5,3236.6,3236.6
2023-07-08 17:13:33,4817.4,4817.4,881.5,881.5,4701.0,4701.0,4052.4,4052.4,184.0,184.0
2023-07-08 17:13:34,142.6,142.6,2358.0,2358.0,3045.6,3045.6,1081.4,1081.4,9.8,9.8
2023-07-08 17:13:35,2747.9,2747.9,1974.7,1974.7,3185.2,3185.2,534.9,534.9,3996.2,3996.2
2023-07-08 17:13:36,2920.9,2920.9,1885.8,1885.8,723.8,723.8,3812.4,3812.4,341.6,341.6
2023-07-08 17:13:37,3721.5,3721.5,955.1,955.1,1804.7,1804.7,4756.6,4756.6,3213.7,3213.7
2023-07-08 17:13:38,4773.3,4773.3,3711.7,3711.7,3633.5,3633.5,4979.3,4979.3,2042.5,2042.5
2023-07-08 17:13:39,1667.0,1667.0,82.9,82.9,500.8,500.8,2767.4,2767.4,4286.3,4286.3
2023-07-08 17:13:40,4301.6,4301.6,2736.9,2736.9,67.4,67.4,4153.1,4153.1,4446.3,4446.3
2023-07-08 17:13:41,2420.3,2420.3,2414.1,2414.1,209.8,209.8,3248.3,3248.3,389.0,389.0
2023-07-08 17:13:42,860.4,860.4,773.0,773.0,1920.7,1920.7,137.2,137.2,1068.6,1068.6
2023-07-08 17:13:43,3545.2,3545.2,4121.4,4121.4,3271.9,3271.9,206.3,206.3,10.6,10.6
2023-07-08 17:13:44,4648.4,4648.4,4961.5,4961.5,4160.9,4160.9,1646.6,1646.6,847.9,847.9
2023-07-08 17:13:45,2782.0,2782.0,4427.5,4427.5,78.7,78.7,4616.2,4616.2,3634.4,3634.4
2023-07-08 17:13:46,3252.5,3252.5,2164.0,2164.0,3446.6,3446.6,3495.1,3495.1,1443.2,1443.2
2023-07-08 17:13:47,2203.0,2203.0,542.5,542.5,1592.3,1592.3,386.0,386.0,3098.4,3098.4
2023-07-08 17:13:48,4939.6,4939.6,949.5,949.5,1517.4,1517.4,4286.9,4286.9,558.3,558.3
2023-07-08 17:13:49,1403.7,1403.7,2190.1,2190.1,1356.6,1356.6,2982.6,2982.6,4301.5,4301.5
2023-07-08 17:13:50,3347.1,3347.1,1605.4,1605.4,1465.7,1465.7,3257.7,3257.7,890.7,890.7
2023-07-08 17:13:51,3464.3,3464.3,73.7,73.7,1519.5,1519.5,1379.6,1379.6,2104.9,2104.9
2023-07-08 17:13:52,700.4,700.4,63.1,63.1,2048.6,2048.6,1039.5,1039.5,4637.2,4637.2
2023-07-08 17:13:53,2683.6,2683.6,2162.8,2162.8,653.6,653.6,1934.7,1934.7,942.4,942.4
2023-07-08 17:13:55,4045.7,4045.7,3789.8,3789.8,457.3,457.3,4540.9,4540.9,4167.4,4167.4
2023-07-08 17:13:56,717.8,717.8,2718.4,2718.4,207.2,207.2,1383.3,1383.3,2105.9,2105.9
2023-07-08 17:13:57,4458.6,4458.6,732.3,732.3,1537.2,1537.2,1781.2,1781.2,741.3,741.3
2023-07-08 17:13:58,1416.1,1416.1,3570.5,3570.5,594.1,594.1,3151.5,3151.5,3115.1,3115.1
2023-07-08 17:13:59,4388.4,4388.4,2912.3,2912.3,552.9,552.9,3683.2,3683.2,875.4,875.4
2023-07-08 17:14:00,459.4,459.4,1501.7,1501.7,3557.4,3557.4,2354.1,2354.1,3190.1,3190.1
2023-07-08 17:14:01,2829.9,2829.9,1440.5,1440.5,1407.0,1407.0,2164.3,2164.3,1675.8,1675.8
2023-07-08 17:14:02,269.7,269.7,528.2,528.2,37.9,37.9,2855.0,2855.0,4030.3,4030.3
2023-07-08 17:14:03,4399.8,4399.8,550.6,550.6,3621.8,3621.8,2649.2,2649.2,3397.3,3397.3
2023-07-08 17:14:04,576.1,576.1,586.9,586.9,4730.4,4730.4,3963.0,3963.0,3015.8,3015.8
2023-07-08 17:14:05,2226.2,2226.2,4910.3,4910.3,1755.1,1755.1,1510.5,1510.5,1151.8,1151.8
2023-07-08 17:14:06,1289.7,1289.7,3299.5,3299.5,3365.9,3365.9,2823.2,2823.2,2235.7,2235.7
2023-07-08 17:14:07,1085.1,1085.1,168.2,168.2,2634.9,2634.9,1922.0,1922.0,472.5,472.5
2023-07-08 17:14:08,3634.9,3634.9,3909.8,3909.8,1125.3,1125.3,1787.7,1787.7,4016.5,4016.5
2023-07-08 17:14:09,4122.6,4122.6,2222.3,2222.3,989.4,989.4,384.8,384.8,1421.5,1421.5
2023-07-08 17:14:10,1159.9,1159.9,3554.1,3554.1,4052.2,4052.2,957.4,957.4,2005.5,2005.5
2023-07-08 17:14:11,1797.4,1797.4,771.9,771.9,2101.1,2101.1,3470.3,3470.3,4506.1,4506.1
2023-07-08 17:14:12,4171.0,4171.0,3923.2,3923.2,313.9,313.9,4460.0,4460.0,1854.7,1854.7
2023-07-08 17:14:13,3506.7,3506.7,2675.8,2675.8,4801.7,4801.7,389.5,389.5,1795.7,1795.7
2023-07-08 17:14:14,1861.3,1861.3,4153.4,4153.4,3889.4,3889.4,4051.2,4051.2,3258.7,3258.7
2023-07-08 17:14:15,2999.6,2999.6,3097.6,3097.6,655.2,655.2,2898.6,2898.6,4767.0,4767.0
2023-07-08 17:14:16,2920.5,2920.5,3809.4,3809.4,2295.5,2295.5,4193.5,4193.5,944.5,944.5
2023-07-08 17:14:17,3045.0,3045.0,1456.8,1456.8,3762.1,3762.1,1640.8,1640.8,1554.8,1554.8
2023-07-08 17:14:18,2920.4,2920.4,4611.1,4611.1,1920.3,1920.3,3488.0,3488.0,1095.9,1095.9
2023-07-08 17:14:19,2040.2,2040.2,4250.7,4250.7,3657.8,3657.8,795.6,795.6,481.1,481.1
2023-07-08 17:14:20,4395.9,4395.9,4490.6,4490.6,1525.3,1525.3,2518.7,2518.7,428.2,428.2
2023-07-08 17:14:21,4769.9,4769.9,4257.7,4257.7,1534.8,1534.8,2208.5,2208.5,4588.0,4588.0
2023-07-08 17:14:22,2115.9,2115.9,1890.5,1890.5,4265.1,4265.1,55.9,55.9,1140.5,1140.5
2023-07-08 17:14:23,2898.1,2898.1,2073.9,2073.9,1596.0,1596.0,603.7,603.7,4923.3,4923.3
2023-07-08 17:14:24,2552.7,2552.7,2068.0,2068.0,3083.8,3083.8,4379.2,4379.2,4578.8,4578.8
2023-07-08 17:14:25,4165.2,4165.2,3062.1,3062.1,315.4,315.4,1136.4,1136.4,2230.7,2230.7
2023-07-08 17:14:26,1991.4,1991.4,2294.9,2294.9,1868.8,1868.8,3265.9,3265.9,1994.5,1994.5
2023-07-08 17:14:27,3894.9,3894.9,673.6,673.6,371.2,371.2,797.0,797.0,4405.9,4405.9
2023-07-08 17:14:28,3745.9,3745.9,892.0,892.0,839.2,839.2,1320.5,1320.5,2016.3,2016.3
2023-07-08 17:14:29,3462.6,3462.6,1552.4,1552.4,1487.4,1487.4,3174.0,3174.0,2126.6,2126.6
2023-07-08 17:14:30,158.2,158.2,1280.2,1280.2,84.7,84.7,4744.9,4744.9,2354.2,2354.2
2023-07-08 17:14:31,2143.5,2143.5,2660.9,2660.9,763.8,763.8,2470.0,2470.0,4722.2,4722.2
2023-07-08 17:14:32,1685.7,1685.7,3870.9,3870.9,1387.5,1387.5,2036.8,2036.8,1915.0,1915.0
2023-07-08 17:14:33,2306.4,2306.4,598.6,598.6,4140.8,4140.8,4707.8,4707.8,2858.3,2858.3
2023-07-08 17:14:34,799.2,799.2,324.5,324.5,3013.5,3013.5,1216.2,1216.2,3430.3,3430.3
2023-07-08 17:14:35,13.8,13.8,3193.0,3193.0,713.8,713.8,1648.2,1648.2,3499.5,3499.5
2023-07-08 17:14:36,2868.0,2868.0,1558.4,1558.4,4452.4,4452.4,1886.5,1886.5,3634.7,3634.7
2023-07-08 17:14:37,3055.9,3055.9,387.7,387.7,4269.3,4269.3,517.1,517.1,885.9,885.9
2023-07-08 17:14:38,646.7,646.7,1848.0,1848.0,3570.1,3570.1,371.6,371.6,3430.1,3430.1
2023-07-08 17:14:39,3874.9,3874.9,4764.6,4764.6,1837.5,1837.5,4211.4,4211.4,3467.1,3467.1
2023-07-08 17:14:40,1011.8,1011.8,897.0,897.0,1545.3,1545.3,578.4,578.4,1192.9,1192.9
2023-07-08 17:14:41,4964.3,4964.3,2944.2,2944.2,4920.8,4920.8,4780.7,4780.7,2469.5,2469.5
2023-07-08 17:14:42,1175.1,1175.1,1230.2,1230.2,2977.6,2977.6,3712.5,3712.5,2081.9,2081.9
2023-07-08 17:14:43,3938.6,3938.6,584.5,584.5,2011.8,2011.8,3865.2,3865.2,3700.6,3700.6
2023-07-08 17:14:44,1875.7,1875.7,1115.3,1115.3,1513.3,1513.3,2702.7,2702.7,4386.3,4386.3
2023-07-08 17:14:45,2059.7,2059.7,2345.7,2345.7,1760.8,1760.8,964.5,964.5,3828.2,3828.2
2023-07-08 17:14:46,2017.5,2017.5,1393.1,1393.1,3094.7,3094.7,2451.6,2451.6,4271.7,4271.7
2023-07-08 17:14:47,3437.4,3437.4,4154.8,4154.8,1157.6,1157.6,4336.7,4336.7,1513.7,1513.7
2023-07-08 17:14:48,2568.7,2568.7,1060.1,1060.1,962.9,962.9,3977.3,3977.3,2462.0,2462.0
2023-07-08 17:14:49,4105.9,4105.9,704.0,704.0,2404.3,2404.3,645.2,645.2,1043.3,1043.3
2023-07-08 17:14:50,4582.4,4582.4,3290.4,3290.4,4835.4,4835.4,4560.1,4560.1,4768.7,4768.7
2023-07-08 17:14:51,2473.3,2473.3,3560.4,3560.4,2131.8,2131.8,4734.7,4734.7,62.9,62.9
2023-07-08 17:14:52,4830.4,4830.4,1404.6,1404.6,3129.4,3129.4,4978.8,4978.8,3275.5,3275.5
2023-07-08 17:14:53,1952.3,1952.3,2772.2,2772.2,2708.9,2708.9,1373.7,1373.7,3560.8,3560.8
2023-07-08 17:14:54,4442.7,4442.7,3137.3,3137.3,4424.4,4424.4,3735.2,3735.2,2914.8,2914.8
2023-07-08 17:14:55,4682.9,4682.9,3718.1,3718.1,54.2,54.2,4294.1,4294.1,460.7,460.7
2023-07-08 17:14:56,3710.9,3710.9,241.0,241.0,3130.5,3130.5,1813.2,1813.2,531.0,531.0
2023-07-08 17:14:57,1188.1,1188.1,1038.8,1038.8,1609.2,1609.2,1555.3,1555.3,2235.9,2235.9
2023-07-08 17:14:58,2138.0,2138.0,3723.2,3723.2,1323.0,1323.0,2914.7,2914.7,4973.0,4973.0
2023-07-08 17:14:59,2004.2,2004.2,1380.7,1380.7,3955.1,3955.1,4113.6,4113.6,1685.6,1685.6
2023-07-08 17:15:00,3068.7,3068.7,4078.3,4078.3,2171.5,2171.5,1327.2,1327.2,3219.5,3219.5
2023-07-08 17:15:01,822.2,822.2,4593.3,4593.3,3674.1,3674.1,3856.3,3856.3,2120.3,2120.3
2023-07-08 17:15:02,2578.8,2578.8,4301.6,4301.6,1917.9,1917.9,1560.5,1560.5,2597.8,2597.8
2023-07-08 17:15:03,4888.4,4888.4,1860.4,1860.4,41.4,41.4,2200.8,2200.8,4548.1,4548.1
2023-07-08 17:15:04,2406.7,2406.7,4678.6,4678.6,1356.5,1356.5,3317.5,3317.5,2997.7,2997.7
2023-07-08 17:15:05,1986.4,1986.4,313.8,313.8,96.8,96.8,2532.0,2532.0,2038.4,2038.4
2023-07-08 17:15:06,2559.0,2559.0,4001.0,4001.0,846.7,846.7,2333.3,2333.3,3532.5,3532.5
2023-07-08 17:15:07,4513.2,4513.2,4698.9,4698.9,3338.2,3338.2,1744.2,1744.2,3984.0,3984.0
2023-07-08 17:15:08,3846.5,3846.5,1339.6,1339.6,4318.2,4318.2,4331.8,4331.8,1981.1,1981.1
2023-07-08 17:15:09,54.2,54.2,804.1,804.1,2738.8,2738.8,572.0,572.0,4926.5,4926.5
2023-07-08 17:15:10,1114.0,1114.0,2549.0,2549.0,976.4,976.4,29.9,29.9,3964.0,3964.0
2023-07-08 17:15:11,68.5,68.5,4177.1,4177.1,4135.7,4135.7,823.2,823.2,12.6,12.6
2023-07-08 17:15:12,4672.4,4672.4,2665.6,2665.6,3267.0,3267.0,2433.7,2433.7,1089.1,1089.1
2023-07-08 17:15:13,2391.2,2391.2,820.9,820.9,3324.2,3324.2,654.5,654.5,4476.6,4476.6
2023-07-08 17:15:14,2832.5,2832.5,2187.9,2187.9,1816.3,1816.3,4259.1,4259.1,2546.7,2546.7
2023-07-08 17:15:15,4433.7,4433.7,4432.0,4432.0,4310.2,4310.2,3726.6,3726.6,2676.6,2676.6
2023-07-08 17:15:16,322.6,322.6,4843.6,4843.6,4419.5,4419.5,2865.3,2865.3,3806.4,3806.4
2023-07-08 17:15:17,4714.2,4714.2,1084.5,1084.5,2394.7,2394.7,4435.4,4435.4,2845.5,2845.5
2023-07-08 17:15:18,1360.7,1360.7,1020.6,1020.6,557.7,557.7,1807.6,1807.6,435.0,435.0
2023-07-08 17:15:19,4101.2,4101.2,2955.4,2955.4,3185.3,3185.3,3619.6,3619.6,4593.2,4593.2
2023-07-08 17:15:20,188.2,188.2,3789.5,3789.5,3585.0,3585.0,4199.7,4199.7,2233.9,2233.9
2023-07-08 17:15:21,2387.5,2387.5,542.1,542.1,3136.6,3136.6,3582.1,3582.1,3045.0,3045.0
2023-07-08 17:15:22,4772.9,4772.9,1124.7,1124.7,1387.6,1387.6,3374.8,3374.8,2940.3,2940.3
2023-07-08 17:15:23,577.0,577.0,3062.1,3062.1,4990.0,4990.0,833.7,833.7,1083.7,1083.7
2023-07-08 17:15:25,1011.3,1011.3,20.5,20.5,288.9,288.9,174.6,174.6,2865.4,2865.4
2023-07-08 17:15:26,3085.8,3085.8,2098.7,2098.7,1128.3,1128.3,3078.7,3078.7,775.1,775.1
2023-07-08 17:15:27,1906.2,1906.2,4291.8,4291.8,4164.1,4164.1,4622.7,4622.7,3265.6,3265.6
2023-07-08 17:15:28,2332.1,2332.1,562.2,562.2,2768.6,2768.6,1031.6,1031.6,1952.0,1952.0
2023-07-08 17:15:29,4969.4,4969.4,648.8,648.8,2062.3,2062.3,3293.6,3293.6,2311.1,2311.1
2023-07-08 17:15:30,648.1,648.1,3749.5,3749.5,3327.1,3327.1,4037.5,4037.5,1400.4,1400.4
2023-07-08 17:15:31,3321.1,3321.1,2072.2,2072.2,669.8,669.8,2916.7,2916.7,3131.4,3131.4
2023-07-08 17:15:32,3536.1,3536.1,852.2,852.2,1164.4,1164.4,4712.3,4712.3,1852.2,1852.2
2023-07-08 17:15:33,677.8,677.8,1415.0,1415.0,1123.0,1123.0,1057.7,1057.7,1603.8,1603.8
2023-07-08 17:15:34,4454.4,4454.4,2609.8,2609.8,1607.2,1607.2,32.1,32.1,1252.3,1252.3
2023-07-08 17:15:35,4156.1,4156.1,1738.0,1738.0,3617.7,3617.7,3598.2,3598.2,104.4,104.4
2023-07-08 17:15:36,2890.2,2890.2,3564.6,3564.6,454.9,454.9,1432.4,1432.4,3442.9,3442.9
2023-07-08 17:15:37,4375.6,4375.6,1919.6,1919.6,3052.6,3052.6,845.4,845.4,492.6,492.6
2023-07-08 17:15:38,1391.8,1391.8,1439.3,1439.3,2895.9,2895.9,4354.8,4354.8,933.3,933.3
2023-07-08 17:15:39,3658.4,3658.4,2706.4,2706.4,1352.6,1352.6,1352.0,1352.0,1733.9,1733.9
2023-07-08 17:15:40,2608.5,2608.5,3323.6,3323.6,1393.8,1393.8,3712.2,3712.2,4083.3,4083.3
2023-07-08 17:15:41,4645.9,4645.9,3762.8,3762.8,3468.7,3468.7,1420.6,1420.6,1593.9,1593.9
2023-07-08 17:15:42,2177.8,2177.8,2831.8,2831.8,671.6,671.6,37.6,37.6,4002.3,4002.3
2023-07-08 17:15:43,2306.7,2306.7,1068.3,1068.3,882.9,882.9,4511.7,4511.7,3296.9,3296.9
